origin,destination,landing_data,takeoff_data
SBGO,SBGR,26/01/2023 00:55,26/01/2023 00:55
SBGR,SBGO,25/01/2023 04:45,25/01/2023 04:45
SBRF,SBGR,26/01/2023 01:15,26/01/2023 01:15
SBGR,SBRF,25/01/2023 05:30,25/01/2023 05:30
SBCF,SBGR,25/01/2023 02:20,25/01/2023 02:20
SBGR,SBRF,25/01/2023 07:00,25/01/2023 07:00
SBGL,SBGR,26/01/2023 02:00,26/01/2023 02:00
SBGR,SBSV,26/01/2023 06:20,26/01/2023 06:20
SBCF,SBGR,26/01/2023 01:35,26/01/2023 01:35
SBGR,SBGL,26/01/2023 03:40,26/01/2023 03:40
SBBR,SBGR,28/01/2023 01:10,28/01/2023 01:10
SBGR,SBBR,26/01/2023 05:45,26/01/2023 05:45
SBBR,SBGR,26/01/2023 01:55,26/01/2023 01:55
SBGR,SBBR,26/01/2023 04:35,26/01/2023 04:35
SBSV,SBGR,28/01/2023 01:15,28/01/2023 01:15
SBGR,SBCF,26/01/2023 04:10,26/01/2023 04:10
SBCF,SBGR,26/01/2023 02:35,26/01/2023 02:35
SBGR,SBCF,26/01/2023 04:05,26/01/2023 04:05
SBGO,SBGR,27/01/2023 00:55,27/01/2023 00:55
SBGR,SBGO,26/01/2023 04:45,26/01/2023 04:45
SBRF,SBGR,27/01/2023 01:15,27/01/2023 01:15
SBGR,SBRF,26/01/2023 05:30,26/01/2023 05:30
SBCF,SBGR,26/01/2023 02:20,26/01/2023 02:20
SBGR,SBRF,26/01/2023 07:00,26/01/2023 07:00
SBGL,SBGR,27/01/2023 02:00,27/01/2023 02:00
SBGR,SBSV,27/01/2023 06:20,27/01/2023 06:20
SBCF,SBGR,27/01/2023 01:35,27/01/2023 01:35
SBGR,SBGL,27/01/2023 03:40,27/01/2023 03:40
SBGR,SBBR,27/01/2023 05:45,27/01/2023 05:45
SBBR,SBGR,27/01/2023 01:55,27/01/2023 01:55
SBGR,SBBR,27/01/2023 04:35,27/01/2023 04:35
SBGR,SBCF,27/01/2023 04:10,27/01/2023 04:10
SBCF,SBGR,27/01/2023 02:35,27/01/2023 02:35
SBGR,SBCF,27/01/2023 04:05,27/01/2023 04:05
SBGO,SBGR,28/01/2023 00:55,28/01/2023 00:55
SBGR,SBGO,27/01/2023 04:45,27/01/2023 04:45
SBRF,SBGR,28/01/2023 01:15,28/01/2023 01:15
SBGR,SBRF,27/01/2023 05:30,27/01/2023 05:30
SBCF,SBGR,27/01/2023 02:20,27/01/2023 02:20
SBGR,SBRF,27/01/2023 07:00,27/01/2023 07:00
SBGL,SBGR,28/01/2023 02:00,28/01/2023 02:00
SBGR,SBSV,28/01/2023 06:20,28/01/2023 06:20
SBCF,SBGR,28/01/2023 01:35,28/01/2023 01:35
SBGR,SBGL,28/01/2023 03:40,28/01/2023 03:40
SBGR,SBBR,28/01/2023 05:45,28/01/2023 05:45
SBBR,SBGR,28/01/2023 01:55,28/01/2023 01:55
SBGR,SBBR,28/01/2023 04:35,28/01/2023 04:35
SBGR,SBCF,28/01/2023 04:10,28/01/2023 04:10
SBCF,SBGR,28/01/2023 02:35,28/01/2023 02:35
SBGR,SBCF,28/01/2023 04:05,28/01/2023 04:05
SBGR,SBGO,28/01/2023 04:45,28/01/2023 04:45
SBGR,SBRF,28/01/2023 05:30,28/01/2023 05:30
SBCF,SBGR,28/01/2023 02:20,28/01/2023 02:20
SBGR,SBRF,28/01/2023 07:00,28/01/2023 07:00
SBBR,SBGR,31/01/2023 01:10,31/01/2023 01:10
SBSV,SBGR,31/01/2023 01:15,31/01/2023 01:15
SBBR,SBGR,01/02/2023 01:10,01/02/2023 01:10
SBSV,SBGR,01/02/2023 01:15,01/02/2023 01:15
SBGO,SBGR,31/01/2023 00:55,31/01/2023 00:55
SBRF,SBGR,31/01/2023 01:15,31/01/2023 01:15
SBGL,SBGR,31/01/2023 02:00,31/01/2023 02:00
SBGR,SBSV,31/01/2023 06:20,31/01/2023 06:20
SBCF,SBGR,31/01/2023 01:35,31/01/2023 01:35
SBGR,SBGL,31/01/2023 03:40,31/01/2023 03:40
SBBR,SBGR,02/02/2023 01:10,02/02/2023 01:10
SBGR,SBBR,31/01/2023 05:45,31/01/2023 05:45
SBBR,SBGR,31/01/2023 01:55,31/01/2023 01:55
SBGR,SBBR,31/01/2023 04:35,31/01/2023 04:35
SBSV,SBGR,02/02/2023 01:15,02/02/2023 01:15
SBGR,SBCF,31/01/2023 04:10,31/01/2023 04:10
SBCF,SBGR,31/01/2023 02:35,31/01/2023 02:35
SBGR,SBCF,31/01/2023 04:05,31/01/2023 04:05
SBGO,SBGR,01/02/2023 00:55,01/02/2023 00:55
SBGR,SBGO,31/01/2023 04:45,31/01/2023 04:45
SBRF,SBGR,01/02/2023 01:15,01/02/2023 01:15
SBGR,SBRF,31/01/2023 05:30,31/01/2023 05:30
SBCF,SBGR,31/01/2023 02:20,31/01/2023 02:20
SBGR,SBRF,31/01/2023 07:00,31/01/2023 07:00
SCEL,SBGR,01/01/2023 11:55,01/01/2023 11:55
SBGR,SCEL,01/01/2023 17:05,01/01/2023 17:05
SCEL,SBGR,01/01/2023 18:20,01/01/2023 18:20
SBGR,SCEL,01/01/2023 23:30,01/01/2023 23:30
SCEL,SBGR,02/01/2023 11:55,02/01/2023 11:55
SBGR,SCEL,02/01/2023 17:05,02/01/2023 17:05
SCEL,SBGR,02/01/2023 18:20,02/01/2023 18:20
SBGR,SCEL,02/01/2023 23:30,02/01/2023 23:30
SCEL,SBGR,03/01/2023 11:55,03/01/2023 11:55
SBGR,SCEL,03/01/2023 17:05,03/01/2023 17:05
SCEL,SBGR,03/01/2023 18:20,03/01/2023 18:20
SBGR,SCEL,03/01/2023 23:30,03/01/2023 23:30
SCEL,SBGR,04/01/2023 11:55,04/01/2023 11:55
SBGR,SCEL,04/01/2023 17:05,04/01/2023 17:05
SCEL,SBGR,04/01/2023 18:20,04/01/2023 18:20
SBGR,SCEL,04/01/2023 23:30,04/01/2023 23:30
SCEL,SBGR,05/01/2023 12:00,05/01/2023 12:00
SBGR,SCEL,05/01/2023 17:05,05/01/2023 17:05
SCEL,SBGR,05/01/2023 18:20,05/01/2023 18:20
SBGR,SCEL,05/01/2023 23:30,05/01/2023 23:30
SCEL,SBGR,06/01/2023 11:55,06/01/2023 11:55
SBGR,SCEL,06/01/2023 17:05,06/01/2023 17:05
SCEL,SBGR,06/01/2023 18:20,06/01/2023 18:20
SBGR,SCEL,06/01/2023 23:30,06/01/2023 23:30
SCEL,SBGR,07/01/2023 11:55,07/01/2023 11:55
SBGR,SCEL,07/01/2023 17:05,07/01/2023 17:05
SCEL,SBGR,07/01/2023 18:20,07/01/2023 18:20
SBGR,SCEL,07/01/2023 23:30,07/01/2023 23:30
SCEL,SBGR,08/01/2023 11:55,08/01/2023 11:55
SBGR,SCEL,08/01/2023 17:05,08/01/2023 17:05
SCEL,SBGR,08/01/2023 18:20,08/01/2023 18:20
SBGR,SCEL,08/01/2023 23:30,08/01/2023 23:30
SCEL,SBGR,09/01/2023 11:55,09/01/2023 11:55
SBGR,SCEL,09/01/2023 17:05,09/01/2023 17:05
SCEL,SBGR,09/01/2023 18:20,09/01/2023 18:20
SBGR,SCEL,09/01/2023 23:30,09/01/2023 23:30
SCEL,SBGR,10/01/2023 11:55,10/01/2023 11:55
SBGR,SCEL,10/01/2023 17:05,10/01/2023 17:05
SCEL,SBGR,10/01/2023 18:20,10/01/2023 18:20
SBGR,SCEL,10/01/2023 23:30,10/01/2023 23:30
SCEL,SBGR,11/01/2023 11:55,11/01/2023 11:55
SBGR,SCEL,11/01/2023 17:05,11/01/2023 17:05
SCEL,SBGR,11/01/2023 18:20,11/01/2023 18:20
SBGR,SCEL,11/01/2023 23:30,11/01/2023 23:30
SCEL,SBGR,12/01/2023 12:00,12/01/2023 12:00
SBGR,SCEL,12/01/2023 17:05,12/01/2023 17:05
SCEL,SBGR,12/01/2023 18:20,12/01/2023 18:20
SBGR,SCEL,12/01/2023 23:30,12/01/2023 23:30
SCEL,SBGR,13/01/2023 11:55,13/01/2023 11:55
SBGR,SCEL,13/01/2023 17:05,13/01/2023 17:05
SCEL,SBGR,13/01/2023 18:20,13/01/2023 18:20
SBGR,SCEL,13/01/2023 23:30,13/01/2023 23:30
SCEL,SBGR,14/01/2023 11:55,14/01/2023 11:55
SBGR,SCEL,14/01/2023 17:05,14/01/2023 17:05
SCEL,SBGR,14/01/2023 18:20,14/01/2023 18:20
SBGR,SCEL,14/01/2023 23:30,14/01/2023 23:30
SCEL,SBGR,15/01/2023 11:55,15/01/2023 11:55
SBGR,SCEL,15/01/2023 17:05,15/01/2023 17:05
SCEL,SBGR,15/01/2023 18:20,15/01/2023 18:20
SBGR,SCEL,15/01/2023 23:30,15/01/2023 23:30
SCEL,SBGR,16/01/2023 11:55,16/01/2023 11:55
SBGR,SCEL,16/01/2023 17:05,16/01/2023 17:05
SCEL,SBGR,16/01/2023 18:20,16/01/2023 18:20
SBGR,SCEL,16/01/2023 23:30,16/01/2023 23:30
SCEL,SBGR,17/01/2023 11:55,17/01/2023 11:55
SBGR,SCEL,17/01/2023 17:05,17/01/2023 17:05
SCEL,SBGR,17/01/2023 18:20,17/01/2023 18:20
SBGR,SCEL,17/01/2023 23:30,17/01/2023 23:30
SCEL,SBGR,18/01/2023 11:55,18/01/2023 11:55
SBGR,SCEL,18/01/2023 17:05,18/01/2023 17:05
SCEL,SBGR,18/01/2023 18:20,18/01/2023 18:20
SBGR,SCEL,18/01/2023 23:30,18/01/2023 23:30
SCEL,SBGR,19/01/2023 12:00,19/01/2023 12:00
SBGR,SCEL,19/01/2023 17:05,19/01/2023 17:05
SCEL,SBGR,19/01/2023 18:20,19/01/2023 18:20
SBGR,SCEL,19/01/2023 23:30,19/01/2023 23:30
SCEL,SBGR,20/01/2023 11:55,20/01/2023 11:55
SBGR,SCEL,20/01/2023 17:05,20/01/2023 17:05
SCEL,SBGR,20/01/2023 18:20,20/01/2023 18:20
SBGR,SCEL,20/01/2023 23:30,20/01/2023 23:30
SCEL,SBGR,21/01/2023 11:55,21/01/2023 11:55
SBGR,SCEL,21/01/2023 17:05,21/01/2023 17:05
SCEL,SBGR,21/01/2023 18:20,21/01/2023 18:20
SBGR,SCEL,21/01/2023 23:30,21/01/2023 23:30
SCEL,SBGR,22/01/2023 11:55,22/01/2023 11:55
SBGR,SCEL,22/01/2023 17:05,22/01/2023 17:05
SCEL,SBGR,22/01/2023 18:20,22/01/2023 18:20
SBGR,SCEL,22/01/2023 23:30,22/01/2023 23:30
SCEL,SBGR,23/01/2023 11:55,23/01/2023 11:55
SBGR,SCEL,23/01/2023 17:05,23/01/2023 17:05
SCEL,SBGR,23/01/2023 18:20,23/01/2023 18:20
SBGR,SCEL,23/01/2023 23:30,23/01/2023 23:30
SCEL,SBGR,24/01/2023 11:55,24/01/2023 11:55
SBGR,SCEL,24/01/2023 17:05,24/01/2023 17:05
SCEL,SBGR,24/01/2023 18:20,24/01/2023 18:20
SBGR,SCEL,24/01/2023 23:30,24/01/2023 23:30
SCEL,SBGR,25/01/2023 11:55,25/01/2023 11:55
SBGR,SCEL,25/01/2023 17:05,25/01/2023 17:05
SCEL,SBGR,25/01/2023 18:20,25/01/2023 18:20
SBGR,SCEL,25/01/2023 23:30,25/01/2023 23:30
SCEL,SBGR,26/01/2023 12:00,26/01/2023 12:00
SBGR,SCEL,26/01/2023 17:05,26/01/2023 17:05
SCEL,SBGR,26/01/2023 18:20,26/01/2023 18:20
SBGR,SCEL,26/01/2023 23:30,26/01/2023 23:30
SCEL,SBGR,27/01/2023 11:55,27/01/2023 11:55
SBGR,SCEL,27/01/2023 17:05,27/01/2023 17:05
SCEL,SBGR,27/01/2023 18:20,27/01/2023 18:20
SBGR,SCEL,27/01/2023 23:30,27/01/2023 23:30
SCEL,SBGR,28/01/2023 11:55,28/01/2023 11:55
SBGR,SCEL,28/01/2023 17:05,28/01/2023 17:05
SCEL,SBGR,28/01/2023 18:20,28/01/2023 18:20
SBGR,SCEL,28/01/2023 23:30,28/01/2023 23:30
SCEL,SBGR,29/01/2023 11:55,29/01/2023 11:55
SBGR,SCEL,29/01/2023 17:05,29/01/2023 17:05
SCEL,SBGR,29/01/2023 18:20,29/01/2023 18:20
SBGR,SCEL,29/01/2023 23:30,29/01/2023 23:30
SCEL,SBGR,30/01/2023 11:55,30/01/2023 11:55
SBGR,SCEL,30/01/2023 17:05,30/01/2023 17:05
SCEL,SBGR,30/01/2023 18:20,30/01/2023 18:20
SBGR,SCEL,30/01/2023 23:30,30/01/2023 23:30
SCEL,SBGR,31/01/2023 11:55,31/01/2023 11:55
SBGR,SCEL,31/01/2023 17:05,31/01/2023 17:05
SCEL,SBGR,31/01/2023 18:20,31/01/2023 18:20
SBGR,SCEL,31/01/2023 23:30,31/01/2023 23:30
LSZH,SBGR,02/01/2023 06:45,02/01/2023 06:45
SBGR,LSZH,02/01/2023 06:30,02/01/2023 06:30
LSZH,SBGR,03/01/2023 06:45,03/01/2023 06:45
SBGR,LSZH,03/01/2023 06:30,03/01/2023 06:30
LSZH,SBGR,04/01/2023 06:45,04/01/2023 06:45
SBGR,SAEZ,04/01/2023 11:50,04/01/2023 11:50
SBGR,LSZH,04/01/2023 06:30,04/01/2023 06:30
LSZH,SBGR,05/01/2023 06:45,05/01/2023 06:45
SBGR,LSZH,05/01/2023 06:40,05/01/2023 06:40
SAEZ,SBGR,04/01/2023 17:20,04/01/2023 17:20
LSZH,SBGR,06/01/2023 06:45,06/01/2023 06:45
SBGR,LSZH,06/01/2023 06:30,06/01/2023 06:30
SBGR,SAEZ,07/01/2023 11:50,07/01/2023 11:50
LSZH,SBGR,07/01/2023 06:45,07/01/2023 06:45
SBGR,LSZH,07/01/2023 06:30,07/01/2023 06:30
LSZH,SBGR,08/01/2023 06:45,08/01/2023 06:45
SAEZ,SBGR,07/01/2023 17:20,07/01/2023 17:20
SBGR,LSZH,08/01/2023 06:40,08/01/2023 06:40
LSZH,SBGR,09/01/2023 06:45,09/01/2023 06:45
SBGR,LSZH,09/01/2023 06:30,09/01/2023 06:30
LSZH,SBGR,10/01/2023 06:45,10/01/2023 06:45
SBGR,LSZH,10/01/2023 06:30,10/01/2023 06:30
LSZH,SBGR,11/01/2023 06:45,11/01/2023 06:45
SBGR,SAEZ,11/01/2023 11:50,11/01/2023 11:50
SBGR,LSZH,11/01/2023 06:30,11/01/2023 06:30
LSZH,SBGR,12/01/2023 06:45,12/01/2023 06:45
SBGR,LSZH,12/01/2023 06:40,12/01/2023 06:40
SAEZ,SBGR,11/01/2023 17:20,11/01/2023 17:20
LSZH,SBGR,13/01/2023 06:45,13/01/2023 06:45
SBGR,LSZH,13/01/2023 06:30,13/01/2023 06:30
SBGR,SAEZ,14/01/2023 11:50,14/01/2023 11:50
LSZH,SBGR,14/01/2023 06:45,14/01/2023 06:45
SBGR,LSZH,14/01/2023 06:30,14/01/2023 06:30
LSZH,SBGR,15/01/2023 06:45,15/01/2023 06:45
SAEZ,SBGR,14/01/2023 17:20,14/01/2023 17:20
SBGR,LSZH,15/01/2023 06:40,15/01/2023 06:40
LSZH,SBGR,16/01/2023 06:45,16/01/2023 06:45
SBGR,LSZH,16/01/2023 06:30,16/01/2023 06:30
LSZH,SBGR,17/01/2023 06:45,17/01/2023 06:45
SBGR,LSZH,17/01/2023 06:30,17/01/2023 06:30
SBGR,SAEZ,18/01/2023 11:50,18/01/2023 11:50
LSZH,SBGR,18/01/2023 06:45,18/01/2023 06:45
SBGR,LSZH,18/01/2023 06:30,18/01/2023 06:30
LSZH,SBGR,19/01/2023 06:45,19/01/2023 06:45
SBGR,LSZH,19/01/2023 06:40,19/01/2023 06:40
SAEZ,SBGR,18/01/2023 17:20,18/01/2023 17:20
LSZH,SBGR,20/01/2023 06:45,20/01/2023 06:45
SBGR,LSZH,20/01/2023 06:30,20/01/2023 06:30
LSZH,SBGR,21/01/2023 06:45,21/01/2023 06:45
SBGR,SAEZ,21/01/2023 11:50,21/01/2023 11:50
SBGR,LSZH,21/01/2023 06:30,21/01/2023 06:30
LSZH,SBGR,22/01/2023 06:45,22/01/2023 06:45
SAEZ,SBGR,21/01/2023 17:20,21/01/2023 17:20
SBGR,LSZH,22/01/2023 06:40,22/01/2023 06:40
LSZH,SBGR,23/01/2023 06:45,23/01/2023 06:45
SBGR,LSZH,23/01/2023 06:30,23/01/2023 06:30
LSZH,SBGR,24/01/2023 06:45,24/01/2023 06:45
SBGR,LSZH,24/01/2023 06:30,24/01/2023 06:30
SBGR,SAEZ,25/01/2023 11:50,25/01/2023 11:50
LSZH,SBGR,25/01/2023 06:45,25/01/2023 06:45
SBGR,LSZH,25/01/2023 06:30,25/01/2023 06:30
LSZH,SBGR,26/01/2023 06:45,26/01/2023 06:45
SBGR,LSZH,26/01/2023 06:40,26/01/2023 06:40
SAEZ,SBGR,25/01/2023 17:20,25/01/2023 17:20
LSZH,SBGR,27/01/2023 06:45,27/01/2023 06:45
SBGR,LSZH,27/01/2023 06:30,27/01/2023 06:30
SBGR,SAEZ,28/01/2023 11:50,28/01/2023 11:50
LSZH,SBGR,28/01/2023 06:45,28/01/2023 06:45
SBGR,LSZH,28/01/2023 06:30,28/01/2023 06:30
LSZH,SBGR,29/01/2023 06:45,29/01/2023 06:45
SBGR,LSZH,29/01/2023 06:40,29/01/2023 06:40
SAEZ,SBGR,28/01/2023 17:20,28/01/2023 17:20
LSZH,SBGR,30/01/2023 06:45,30/01/2023 06:45
SBGR,LSZH,30/01/2023 06:30,30/01/2023 06:30
LSZH,SBGR,31/01/2023 06:45,31/01/2023 06:45
SBGR,LSZH,31/01/2023 06:30,31/01/2023 06:30
LSZH,SBGR,01/02/2023 06:45,01/02/2023 06:45
SBGR,SAEZ,01/02/2023 11:50,01/02/2023 11:50
SBGR,LSZH,01/02/2023 06:30,01/02/2023 06:30
SBGR,SBAR,02/01/2023 02:10,02/01/2023 02:10
SBAR,SBGR,01/01/2023 06:10,01/01/2023 06:10
SBGR,SBAR,01/01/2023 10:40,01/01/2023 10:40
SBAR,SBGR,01/01/2023 14:05,01/01/2023 14:05
SBGR,SBBE,01/01/2023 10:00,01/01/2023 10:00
SBBE,SBGR,01/01/2023 14:20,01/01/2023 14:20
SBGR,SBBE,01/01/2023 17:00,01/01/2023 17:00
SBBE,SBGR,01/01/2023 15:35,01/01/2023 15:35
SBGR,SBBE,01/01/2023 22:30,01/01/2023 22:30
SBBE,SBGR,01/01/2023 04:55,01/01/2023 04:55
SBGR,SBBE,02/01/2023 02:15,02/01/2023 02:15
SBBE,SBGR,01/01/2023 06:40,01/01/2023 06:40
SBGR,SBJE,01/01/2023 13:30,01/01/2023 13:30
SBJE,SBGR,01/01/2023 17:45,01/01/2023 17:45
SBGR,SBPS,01/01/2023 08:40,01/01/2023 08:40
SBPS,SBGR,01/01/2023 11:10,01/01/2023 11:10
SBGR,SBPS,01/01/2023 14:00,01/01/2023 14:00
SBPS,SBGR,01/01/2023 16:40,01/01/2023 16:40
SBGR,SBPS,01/01/2023 19:40,01/01/2023 19:40
SBPS,SBGR,01/01/2023 22:25,01/01/2023 22:25
SBGR,SBPS,01/01/2023 16:00,01/01/2023 16:00
SBPS,SBGR,01/01/2023 18:35,01/01/2023 18:35
SBGR,SBBR,01/01/2023 08:20,01/01/2023 08:20
SBBR,SBGR,01/01/2023 16:30,01/01/2023 16:30
SBGR,SBBR,01/01/2023 18:10,01/01/2023 18:10
SBGR,SBBR,01/01/2023 22:55,01/01/2023 22:55
SBBR,SBGR,01/01/2023 20:55,01/01/2023 20:55
SBGR,SBBR,02/01/2023 00:15,02/01/2023 00:15
SBBR,SBGR,02/01/2023 01:30,02/01/2023 01:30
SBGR,SBBR,02/01/2023 00:45,02/01/2023 00:45
SBBR,SBGR,01/01/2023 06:10,01/01/2023 06:10
SBGR,SBCA,01/01/2023 14:20,01/01/2023 14:20
SBCA,SBGR,01/01/2023 16:25,01/01/2023 16:25
SBGR,SBCY,01/01/2023 18:40,01/01/2023 18:40
SBCY,SBGR,01/01/2023 21:40,01/01/2023 21:40
SBGR,SBCY,02/01/2023 01:25,02/01/2023 01:25
SBCY,SBGR,01/01/2023 05:50,01/01/2023 05:50
SBGR,SBCG,01/01/2023 19:25,01/01/2023 19:25
SBCG,SBGR,01/01/2023 21:40,01/01/2023 21:40
SBGR,SBCG,02/01/2023 01:30,02/01/2023 01:30
SBCG,SBGR,01/01/2023 06:15,01/01/2023 06:15
SBGR,SBSV,01/01/2023 16:20,01/01/2023 16:20
SBSV,SBGR,01/01/2023 19:50,01/01/2023 19:50
SBGR,SBCT,01/01/2023 07:00,01/01/2023 07:00
SBCT,SBGR,01/01/2023 12:25,01/01/2023 12:25
SBGR,SBCT,01/01/2023 08:30,01/01/2023 08:30
SBCT,SBGR,01/01/2023 10:15,01/01/2023 10:15
SBGR,SBCT,01/01/2023 14:05,01/01/2023 14:05
SBCT,SBGR,01/01/2023 15:45,01/01/2023 15:45
SBGR,SBCT,01/01/2023 19:25,01/01/2023 19:25
SBCT,SBGR,01/01/2023 21:20,01/01/2023 21:20
SBGR,SBCT,01/01/2023 22:30,01/01/2023 22:30
SBCT,SBGR,02/01/2023 00:25,02/01/2023 00:25
SBGR,SBCT,01/01/2023 23:30,01/01/2023 23:30
SBCT,SBGR,01/01/2023 06:10,01/01/2023 06:10
SBGR,SBCT,01/01/2023 15:40,01/01/2023 15:40
SBCT,SBGR,01/01/2023 18:05,01/01/2023 18:05
SBGR,SBCX,01/01/2023 10:00,01/01/2023 10:00
SBCX,SBGR,01/01/2023 12:15,01/01/2023 12:15
SBGR,SBFL,01/01/2023 07:20,01/01/2023 07:20
SBFL,SBGR,01/01/2023 09:15,01/01/2023 09:15
SBGR,SBFL,01/01/2023 14:10,01/01/2023 14:10
SBFL,SBGR,01/01/2023 16:05,01/01/2023 16:05
SBGR,SBFL,01/01/2023 21:40,01/01/2023 21:40
SBFL,SBGR,01/01/2023 23:35,01/01/2023 23:35
SBGR,SBFL,02/01/2023 01:10,02/01/2023 01:10
SBFL,SBGR,01/01/2023 06:30,01/01/2023 06:30
SBGR,SBFZ,01/01/2023 23:30,01/01/2023 23:30
SBGR,SBFZ,01/01/2023 10:15,01/01/2023 10:15
SBFZ,SBGR,01/01/2023 14:25,01/01/2023 14:25
SBGR,SBFZ,01/01/2023 11:55,01/01/2023 11:55
SBFZ,SBGR,01/01/2023 16:05,01/01/2023 16:05
SBGR,SBFZ,01/01/2023 18:35,01/01/2023 18:35
SBFZ,SBGR,01/01/2023 22:45,01/01/2023 22:45
SBGR,SBFZ,01/01/2023 20:15,01/01/2023 20:15
SBFZ,SBGR,02/01/2023 00:25,02/01/2023 00:25
SBGR,SBFZ,02/01/2023 00:35,02/01/2023 00:35
SBFZ,SBGR,01/01/2023 05:05,01/01/2023 05:05
SBGR,SBFZ,02/01/2023 02:55,02/01/2023 02:55
SBFZ,SBGR,01/01/2023 07:05,01/01/2023 07:05
SBGR,SBGL,01/01/2023 08:15,01/01/2023 08:15
SBGL,SBGR,01/01/2023 17:20,01/01/2023 17:20
SBGR,SBGL,01/01/2023 11:10,01/01/2023 11:10
SBGL,SBGR,01/01/2023 18:40,01/01/2023 18:40
SBGR,SBGL,01/01/2023 12:20,01/01/2023 12:20
SBGL,SBGR,01/01/2023 22:15,01/01/2023 22:15
SBGR,SBGL,02/01/2023 00:05,02/01/2023 00:05
SBGL,SBGR,01/01/2023 05:55,01/01/2023 05:55
SBGR,SBGL,01/01/2023 22:35,01/01/2023 22:35
SBGL,SBGR,02/01/2023 00:35,02/01/2023 00:35
SBGR,SBIZ,01/01/2023 11:05,01/01/2023 11:05
SBIZ,SBGR,01/01/2023 14:40,01/01/2023 14:40
SBGR,SBIL,01/01/2023 16:05,01/01/2023 16:05
SBIL,SBGR,01/01/2023 18:55,01/01/2023 18:55
SBGR,SBZM,01/01/2023 08:50,01/01/2023 08:50
SBZM,SBGR,01/01/2023 10:35,01/01/2023 10:35
SBGR,SBJU,01/01/2023 11:00,01/01/2023 11:00
SBJU,SBGR,01/01/2023 14:35,01/01/2023 14:35
SBGR,SBJE,01/01/2023 14:25,01/01/2023 14:25
SBJE,SBGR,01/01/2023 18:35,01/01/2023 18:35
SBGR,SBJV,01/01/2023 20:00,01/01/2023 20:00
SBJV,SBGR,01/01/2023 21:40,01/01/2023 21:40
SBGR,SBLO,01/01/2023 09:20,01/01/2023 09:20
SBLO,SBGR,01/01/2023 11:05,01/01/2023 11:05
SBGR,SBMO,02/01/2023 01:25,02/01/2023 01:25
SBMO,SBGR,01/01/2023 05:55,01/01/2023 05:55
SBGR,SBMO,02/01/2023 02:05,02/01/2023 02:05
SBMO,SBGR,01/01/2023 06:00,01/01/2023 06:00
SBGR,SBMO,01/01/2023 18:55,01/01/2023 18:55
SBMO,SBGR,01/01/2023 22:40,01/01/2023 22:40
SBGR,SBMG,01/01/2023 19:10,01/01/2023 19:10
SBMG,SBGR,01/01/2023 21:30,01/01/2023 21:30
SBGR,SBMK,01/01/2023 14:55,01/01/2023 14:55
SBMK,SBGR,01/01/2023 17:00,01/01/2023 17:00
SBGR,SBSG,02/01/2023 01:45,02/01/2023 01:45
SBSG,SBGR,01/01/2023 06:00,01/01/2023 06:00
SBGR,SBSG,01/01/2023 11:30,01/01/2023 11:30
SBSG,SBGR,01/01/2023 15:35,01/01/2023 15:35
SBGR,SBSG,01/01/2023 18:10,01/01/2023 18:10
SBSG,SBGR,01/01/2023 22:20,01/01/2023 22:20
SBGR,SBSG,01/01/2023 19:45,01/01/2023 19:45
SBSG,SBGR,01/01/2023 23:50,01/01/2023 23:50
SBGR,SBNF,01/01/2023 07:30,01/01/2023 07:30
SBNF,SBGR,01/01/2023 09:15,01/01/2023 09:15
SBGR,SBNF,01/01/2023 19:10,01/01/2023 19:10
SBNF,SBGR,01/01/2023 21:15,01/01/2023 21:15
SBGR,SBPJ,01/01/2023 19:45,01/01/2023 19:45
SBPJ,SBGR,01/01/2023 23:00,01/01/2023 23:00
SBGR,SBPJ,01/01/2023 10:25,01/01/2023 10:25
SBPJ,SBGR,01/01/2023 13:20,01/01/2023 13:20
SBGR,SBPA,01/01/2023 23:40,01/01/2023 23:40
SBPA,SBGR,01/01/2023 07:20,01/01/2023 07:20
SBGR,SBPA,02/01/2023 00:40,02/01/2023 00:40
SBPA,SBGR,01/01/2023 08:15,01/01/2023 08:15
SBGR,SBPA,01/01/2023 07:50,01/01/2023 07:50
SBPA,SBGR,01/01/2023 10:15,01/01/2023 10:15
SBGR,SBPA,01/01/2023 09:25,01/01/2023 09:25
SBPA,SBGR,01/01/2023 11:45,01/01/2023 11:45
SBGR,SBPA,01/01/2023 14:20,01/01/2023 14:20
SBPA,SBGR,01/01/2023 16:50,01/01/2023 16:50
SBGR,SBPA,01/01/2023 18:55,01/01/2023 18:55
SBPA,SBGR,01/01/2023 21:20,01/01/2023 21:20
SBGR,SBPA,01/01/2023 20:40,01/01/2023 20:40
SBPA,SBGR,01/01/2023 23:05,01/01/2023 23:05
SBGR,SBRP,01/01/2023 13:45,01/01/2023 13:45
SBRP,SBGR,01/01/2023 15:25,01/01/2023 15:25
SBGR,SBDN,01/01/2023 09:10,01/01/2023 09:10
SBDN,SBGR,01/01/2023 10:55,01/01/2023 10:55
SBGR,SBRB,01/01/2023 12:20,01/01/2023 12:20
SBRB,SBGR,01/01/2023 16:55,01/01/2023 16:55
SBGR,SBRF,02/01/2023 03:00,02/01/2023 03:00
SBRF,SBGR,01/01/2023 07:10,01/01/2023 07:10
SBGR,SBRF,01/01/2023 12:00,01/01/2023 12:00
SBRF,SBGR,01/01/2023 19:40,01/01/2023 19:40
